Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	***Cluster  03***	
000001:	0.226869886363636	0.694108522727273	0.079021590909091		1
000002:	0.230288068181818	0.743331818181818	0.026380113636364		1
000003:	0.148369886363636	0.789540909090909	0.062089204545455		1
000004:	0.067682954545455	0.917619318181818	0.014697727272727		1
000005:	0.059214204545455	0.904900000000000	0.035885795454545		1
000006:	0.115923295454545	0.822582954545454	0.061493750000000		1
000007:	0.386759090909091	0.592544318181818	0.020696590909091		1
000008:	0.255650000000000	0.701323295454545	0.043026704545455		1
000009:	0.046880681818182	0.922285227272727	0.030834090909091		1
000010:	0.083568181818182	0.849767045454545	0.066664772727273		1
000011:	0.165239204545455	0.798484659090909	0.036276136363636		1
000012:	0.018247159090909	0.708661931818182	0.273090909090909		1
000013:	0.024696590909091	0.258338636363636	0.716964772727273		1
000014:	0.098248863636364	0.862919318181818	0.038831818181818		1
000015:	0.015025568181818	0.957692613636364	0.027281818181818		1
000016:	0.064143181818182	0.915406250000000	0.020450568181818		1
000017:	0.058408522727273	0.856511931818182	0.085079545454545		1
000018:	0.022977272727273	0.120672159090909	0.856350568181818		1
000019:	0.033030113636364	0.794412500000000	0.172557386363636		1
000020:	0.025607954545455	0.910152272727273	0.064239772727273		1
000021:	0.233147159090909	0.163808522727273	0.603044318181818		1
000022:	0.027943181818182	0.885305681818182	0.086751136363636		1
000023:	0.234356250000000	0.362936931818182	0.402706818181818		1
000024:	0.070491477272727	0.786021022727273	0.143487500000000		1
000025:	0.069578977272727	0.355377272727273	0.575043750000000		1
000026:	0.047319886363636	0.332459659090909	0.620220454545454		1
000027:	0.019456818181818	0.157986363636364	0.822556818181818		1
000028:	0.311036363636364	0.602119318181818	0.086844318181818		1
000029:	0.077484659090909	0.774635227272727	0.147880113636364		1
000030:	0.075387500000000	0.824964772727273	0.099647727272727		1
000031:	0.016607954545455	0.069560795454545	0.913831250000000		1
000032:	0.041279545454545	0.463961363636364	0.494759090909091		1
000033:	0.087153977272727	0.708300568181818	0.204545454545455		1
000034:	0.038955681818182	0.939363068181818	0.021681250000000		1
000035:	0.268525000000000	0.143437500000000	0.588037500000000		1
000036:	0.064584090909091	0.849255681818182	0.086160227272727		1
000037:	0.023905113636364	0.640683522727273	0.335411363636364		1
000038:	0.717121022727273	0.207636931818182	0.075242045454545		1
000039:	0.037292613636364	0.527397159090909	0.435310227272727		1
000040:	0.082005681818182	0.882011931818182	0.035982386363636		1
000041:	0.045686363636364	0.628075568181818	0.326238068181818		1
000042:	0.047115909090909	0.135073863636364	0.817810227272727		1
000043:	0.114165340909091	0.847203409090909	0.038631250000000		1
000044:	0.037078409090909	0.827640909090909	0.135280681818182		1
000045:	0.015372727272727	0.129514204545455	0.855113068181818		1
000046:	0.135192613636364	0.116672727272727	0.748134659090909		1
000047:	0.251280681818182	0.346692045454545	0.402027272727273		1
000048:	0.049714204545455	0.914230113636364	0.036055681818182		1
000049:	0.036722727272727	0.870510795454545	0.092766477272727		1
000050:	0.070349431818182	0.774401136363636	0.155249431818182		1
000051:	0.077289772727273	0.901607954545455	0.021102272727273		1
000052:	0.043844318181818	0.939967045454545	0.016188636363636		1
000053:	0.035160227272727	0.749188068181818	0.215651704545455		1
000054:	0.061414772727273	0.139314772727273	0.799270454545455		1
000055:	0.014109659090909	0.962157386363636	0.023732954545455		1
000056:	0.021145454545455	0.883589204545455	0.095265340909091		1
000057:	0.034415340909091	0.834651704545455	0.130932954545455		1
000058:	0.027294886363636	0.613963068181818	0.358742045454545		1
000059:	0.027949431818182	0.159779545454545	0.812271022727273		1
000060:	0.012976704545455	0.961950568181818	0.025072727272727		1
000061:	0.023115909090909	0.899615340909091	0.077268750000000		1
000062:	0.026492613636364	0.942604545454545	0.030902840909091		1
000063:	0.084278409090909	0.886514772727273	0.029206818181818		1
000064:	0.194639204545455	0.792181818181818	0.013178977272727		1
000065:	0.055468181818182	0.918152840909091	0.026378977272727		1
000066:	0.014980113636364	0.859680681818182	0.125339204545455		1
000067:	0.075677272727273	0.908919318181818	0.015403409090909		1
000068:	0.036056250000000	0.310273295454545	0.653670454545455		1
000069:	0.013462500000000	0.745064204545455	0.241473295454545		1
000070:	0.090086931818182	0.703199431818182	0.206713636363636		1
