Estimated Clustering Probabilities for Samples
Sample	***Cluster  01***	***Cluster  02***	
000001:	0.903546022727273	0.096453977272727		1
000002:	0.983888636363636	0.016111363636364		1
000003:	0.956766477272727	0.043233522727273		1
000004:	0.981431818181818	0.018568181818182		1
000005:	0.955067613636364	0.044932386363636		1
000006:	0.869625568181818	0.130374431818182		1
000007:	0.980059659090909	0.019940340909091		1
000008:	0.970233522727273	0.029766477272727		1
000009:	0.952110227272727	0.047889772727273		1
000010:	0.861378409090909	0.138621590909091		1
000011:	0.908864204545455	0.091135795454545		1
000012:	0.272672159090909	0.727327840909091		1
000013:	0.101480113636364	0.898519886363636		1
000014:	0.907811931818182	0.092188068181818		1
000015:	0.828115340909091	0.171884659090909		1
000016:	0.947624431818182	0.052375568181818		1
000017:	0.645633522727273	0.354366477272727		1
000018:	0.034348863636364	0.965651136363636		1
000019:	0.368660795454545	0.631339204545455		1
000020:	0.581126704545455	0.418873295454545		1
000021:	0.167737500000000	0.832262500000000		1
000022:	0.228418750000000	0.771581250000000		1
000023:	0.497538068181818	0.502461931818182		1
000024:	0.852001704545455	0.147998295454545		1
000025:	0.207556818181818	0.792443181818182		1
000026:	0.057960795454545	0.942039204545455		1
000027:	0.059352840909091	0.940647159090909		1
000028:	0.862017613636364	0.137982386363636		1
000029:	0.377181818181818	0.622818181818182		1
000030:	0.713031818181818	0.286968181818182		1
000031:	0.024261931818182	0.975738068181818		1
000032:	0.097402840909091	0.902597159090909		1
000033:	0.302672727272727	0.697327272727273		1
000034:	0.942402272727273	0.057597727272727		1
000035:	0.245870454545455	0.754129545454545		1
000036:	0.754181250000000	0.245818750000000		1
000037:	0.168875568181818	0.831124431818182		1
000038:	0.872476136363636	0.127523863636364		1
000039:	0.081184090909091	0.918815909090909		1
000040:	0.924621022727273	0.075378977272727		1
000041:	0.163178409090909	0.836821590909091		1
000042:	0.070040909090909	0.929959090909091		1
000043:	0.745014204545455	0.254985795454545		1
000044:	0.388173863636364	0.611826136363636		1
000045:	0.026487500000000	0.973512500000000		1
000046:	0.116471022727273	0.883528977272727		1
000047:	0.535694886363636	0.464305113636364		1
000048:	0.885240340909091	0.114759659090909		1
000049:	0.301721590909091	0.698278409090909		1
000050:	0.365973295454545	0.634026704545455		1
000051:	0.973576704545455	0.026423295454545		1
000052:	0.923764772727273	0.076235227272727		1
000053:	0.235419886363636	0.764580113636364		1
000054:	0.097548295454545	0.902451704545455		1
000055:	0.951564772727273	0.048435227272727		1
000056:	0.358072727272727	0.641927272727273		1
000057:	0.248029545454545	0.751970454545455		1
000058:	0.103420454545455	0.896579545454545		1
000059:	0.033539204545455	0.966460795454545		1
000060:	0.756663636363636	0.243336363636364		1
000061:	0.440368181818182	0.559631818181818		1
000062:	0.950819886363636	0.049180113636364		1
000063:	0.963304545454545	0.036695454545455		1
000064:	0.990075568181818	0.009924431818182		1
000065:	0.934792613636364	0.065207386363636		1
000066:	0.167025000000000	0.832975000000000		1
000067:	0.962978977272727	0.037021022727273		1
000068:	0.040451704545455	0.959548295454545		1
000069:	0.144493181818182	0.855506818181818		1
000070:	0.504896022727273	0.495103977272727		1
000071:	0.058945454545455	0.941054545454545		1
000072:	0.833065340909091	0.166934659090909		1
000073:	0.797103977272727	0.202896022727273		1
000074:	0.072232954545455	0.927767045454545		1
000075:	0.244028409090909	0.755971590909091		1
000076:	0.591231250000000	0.408768750000000		1
000077:	0.790214204545455	0.209785795454545		1
000078:	0.925485795454545	0.074514204545455		1
000079:	0.119806818181818	0.880193181818182		1
000080:	0.070878409090909	0.929121590909091		1
000081:	0.803799431818182	0.196200568181818		1
000082:	0.761112500000000	0.238887500000000		1
000083:	0.386415340909091	0.613584659090909		1
000084:	0.927282954545455	0.072717045454545		1
000085:	0.476527272727273	0.523472727272727		1
000086:	0.692547727272727	0.307452272727273		1
000087:	0.096747159090909	0.903252840909091		1
000088:	0.051975568181818	0.948024431818182		1
000089:	0.075114772727273	0.924885227272727		1
000090:	0.056406250000000	0.943593750000000		1
000091:	0.111269886363636	0.888730113636364		1
000092:	0.208028409090909	0.791971590909091		1
000093:	0.236882954545455	0.763117045454546		1
000094:	0.076109659090909	0.923890340909091		1
000095:	0.899169886363636	0.100830113636364		1
000096:	0.967272159090909	0.032727840909091		1
000097:	0.041107386363636	0.958892613636364		1
000098:	0.088357386363636	0.911642613636364		1
000099:	0.606197727272727	0.393802272727273		1
000100:	0.939730113636364	0.060269886363636		1
000101:	0.086889772727273	0.913110227272727		1
000102:	0.320874431818182	0.679125568181818		1
000103:	0.473533522727273	0.526466477272727		1
000104:	0.902967045454545	0.097032954545455		1
000105:	0.060906818181818	0.939093181818182		1
000106:	0.068052272727273	0.931947727272727		1
000107:	0.600616477272727	0.399383522727273		1
000108:	0.826513068181818	0.173486931818182		1
000109:	0.159658522727273	0.840341477272727		1
000110:	0.242643181818182	0.757356818181818		1
000111:	0.818956818181818	0.181043181818182		1
000112:	0.103396590909091	0.896603409090909		1
000113:	0.682002272727273	0.317997727272727		1
000114:	0.232811931818182	0.767188068181818		1
000115:	0.214506250000000	0.785493750000000		1
000116:	0.897284090909091	0.102715909090909		1
000117:	0.243100000000000	0.756900000000000		1
000118:	0.954859090909091	0.045140909090909		1
000119:	0.067479545454545	0.932520454545455		1
000120:	0.896296022727273	0.103703977272727		1
000121:	0.122766477272727	0.877233522727273		1
000122:	0.077173295454545	0.922826704545455		1
000123:	0.871175568181818	0.128824431818182		1
000124:	0.345694318181818	0.654305681818182		1
000125:	0.984932954545455	0.015067045454545		1
000126:	0.983807954545455	0.016192045454545		1
000127:	0.733318181818182	0.266681818181818		1
000128:	0.880613636363636	0.119386363636364		1
000129:	0.025417045454545	0.974582954545455		1
000130:	0.914712500000000	0.085287500000000		1
000131:	0.167361363636364	0.832638636363636		1
000132:	0.809903977272727	0.190096022727273		1
000133:	0.662280681818182	0.337719318181818		1
000134:	0.282494318181818	0.717505681818182		1
000135:	0.025945454545455	0.974054545454546		1
000136:	0.845083522727273	0.154916477272727		1
000137:	0.038467045454545	0.961532954545455		1
000138:	0.731926704545454	0.268073295454545		1
000139:	0.474068181818182	0.525931818181818		1
000140:	0.043443181818182	0.956556818181818		1
000141:	0.969113636363636	0.030886363636364		1
000142:	0.060950568181818	0.939049431818182		1
000143:	0.347326136363636	0.652673863636364		1
000144:	0.547189772727273	0.452810227272727		1
000145:	0.830930681818182	0.169069318181818		1
