30000	4	1	
0.61606	0.740372	0.692344	0.622747	
0.609217	0.70627	0.765013	0.636581	
0.507927	0.782613	0.777609	0.651061	
0.590111	0.6779	0.750484	0.663727	
0.505101	0.717155	0.676805	0.589602	
0.598845	0.675218	0.795732	0.637756	
0.579992	0.819516	0.743139	0.600388	
0.501803	0.756498	0.667751	0.571585	
0.468458	0.732135	0.708418	0.604302	
0.492665	0.711285	0.7465	0.531563	
0.526512	0.751643	0.736241	0.533105	
0.551111	0.714928	0.701707	0.621588	
0.489789	0.68566	0.666866	0.647101	
0.51514	0.691542	0.722777	0.576872	
0.496022	0.624401	0.729065	0.608859	
0.497384	0.693642	0.700651	0.598636	
0.423632	0.688065	0.804669	0.648408	
0.481869	0.738655	0.758183	0.626299	
0.552145	0.692925	0.687434	0.610212	
0.467014	0.694977	0.662956	0.642874	
0.579671	0.760772	0.727461	0.602273	
0.573533	0.739178	0.781908	0.606875	
0.586119	0.756538	0.703381	0.628119	
0.574213	0.730125	0.684463	0.611814	
0.487542	0.739715	0.677605	0.607945	
0.438253	0.736088	0.655911	0.57061	
0.541227	0.698361	0.643151	0.602399	
0.522645	0.670783	0.535052	0.584362	
0.476207	0.704364	0.677052	0.537266	
0.588016	0.724747	0.636136	0.593685	
0.484343	0.737219	0.604838	0.553855	
0.468257	0.688138	0.760849	0.59253	
0.530503	0.687453	0.730049	0.512049	
0.547765	0.668931	0.61911	0.640226	
0.502372	0.718136	0.564229	0.495863	
0.576868	0.714568	0.635954	0.576684	
0.454003	0.610109	0.696983	0.603492	
0.540366	0.717229	0.590846	0.463185	
0.494709	0.648306	0.690408	0.494378	
0.498516	0.668048	0.718103	0.498359	
0.552552	0.682071	0.589354	0.479706	
0.572072	0.665057	0.656526	0.560035	
0.585844	0.680357	0.634845	0.519908	
0.504505	0.673422	0.67576	0.506795	
0.491683	0.575267	0.672215	0.575453	
0.480843	0.653121	0.565638	0.502289	
0.459344	0.599373	0.769014	0.558291	
0.51554	0.590416	0.637273	0.554006	
0.556564	0.607991	0.654644	0.575263	
0.53862	0.650891	0.644905	0.500267	
0.547928	0.644984	0.669136	0.556941	
0.454979	0.528039	0.683646	0.537461	
0.49543	0.604664	0.698194	0.485539	
0.488584	0.640254	0.652968	0.490647	
0.548364	0.547855	0.68319	0.373782	
0.523832	0.63096	0.624482	0.495437	
0.537853	0.525346	0.66384	0.559312	
0.529365	0.634709	0.662939	0.449372	
0.474231	0.575635	0.575373	0.440078	
0.545985	0.591914	0.664321	0.436514	
0.527398	0.559227	0.602085	0.551594	
0.500026	0.529356	0.624131	0.478447	
0.519398	0.673809	0.601608	0.41286	
0.437418	0.610245	0.638359	0.420653	
0.423609	0.575234	0.674944	0.431325	
0.479274	0.550724	0.603771	0.414299	
0.465178	0.538837	0.694507	0.470316	
0.477097	0.62304	0.574194	0.440468	
0.482118	0.579021	0.587722	0.455474	
0.543983	0.552099	0.699157	0.491014	
0.530612	0.731821	0.58603	0.399716	
0.552631	0.708234	0.726367	0.453332	
0.477092	0.701011	0.7424	0.456034	
0.44127	0.607533	0.668992	0.471716	
0.477917	0.61501	0.708673	0.410299	
0.56953	0.584954	0.660505	0.430885	
0.613756	0.586987	0.640178	0.463161	
0.538063	0.699625	0.712866	0.451205	
0.581998	0.6196	0.670221	0.47303	
0.514511	0.604371	0.757756	0.406813	
0.501002	0.602323	0.681426	0.32905	
0.520203	0.646899	0.715758	0.423468	
0.544538	0.663579	0.710654	0.374655	
0.562823	0.492428	0.617901	0.326597	
0.573015	0.56142	0.673129	0.446712	
0.548745	0.676431	0.6443	0.449327	
0.531338	0.558371	0.654215	0.373059	
0.678856	0.585198	0.627377	0.224791	
0.474889	0.524474	0.62432	0.34424	
0.553499	0.529736	0.650355	0.380665	
0.558865	0.561889	0.58749	0.388879	
0.575798	0.514417	0.650382	0.456629	
0.542293	0.543981	0.652016	0.408217	
0.512671	0.566806	0.56106	0.395602	
0.494615	0.501346	0.624382	0.334519	
0.448137	0.585068	0.642254	0.38422	
0.488082	0.565449	0.624549	0.306271	
0.52264	0.436077	0.617513	0.329608	
0.446781	0.638925	0.677382	0.394803	
0.543302	0.659385	0.651811	0.328991	
0.452478	0.556871	0.685481	0.419744	
0.473473	0.569584	0.659298	0.359523	
0.526229	0.58846	0.729422	0.29167	
0.478011	0.60588	0.68717	0.329707	
0.572717	0.491017	0.721321	0.182937	
0.561411	0.539451	0.614957	0.445606	
0.464579	0.478563	0.675683	0.377004	
0.549673	0.548399	0.65602	0.307904	
0.441801	0.5517	0.627288	0.322411	
0.507919	0.59904	0.673508	0.340383	
0.495081	0.589431	0.696515	0.158306	
0.425802	0.627405	0.740719	0.247334	
0.447918	0.550506	0.689242	0.267913	
0.54251	0.586048	0.643608	0.38505	
0.411703	0.572313	0.616785	0.343014	
0.413062	0.545162	0.551334	0.323644	
0.317007	0.529183	0.608549	0.329956	
0.459597	0.56085	0.627232	0.302675	
0.457558	0.582341	0.596029	0.332273	
0.457865	0.482924	0.567259	0.31655	
0.38321	0.581435	0.686635	0.23573	
0.410186	0.494409	0.635862	0.297077	
0.488304	0.579115	0.734489	0.291209	
0.496419	0.489827	0.674413	0.335458	
0.49614	0.535768	0.602121	0.362397	
0.419621	0.470046	0.717596	0.298107	
0.532713	0.580613	0.641033	0.248435	
0.451035	0.491056	0.571906	0.324456	
0.531682	0.594409	0.680934	0.275015	
0.445635	0.512677	0.61362	0.349123	
0.446821	0.568112	0.643645	0.259269	
0.469251	0.426314	0.670287	0.374741	
0.419781	0.541392	0.712866	0.363302	
0.437351	0.461361	0.652273	0.354992	
0.458283	0.463908	0.625535	0.373815	
0.39867	0.462428	0.704659	0.369104	
0.477855	0.451911	0.657525	0.37061	
0.425546	0.527224	0.599982	0.389018	
0.427793	0.44795	0.525317	0.335184	
0.412583	0.500194	0.658517	0.352964	
0.368665	0.446827	0.655933	0.323522	
0.391512	0.465732	0.632	0.349408	
0.321266	0.493015	0.592145	0.277562	
0.363529	0.482776	0.606596	0.325556	
0.353054	0.381267	0.650906	0.254293	
0.439076	0.499082	0.543383	0.305603	
0.397574	0.436953	0.59652	0.308181	
0.346319	0.397654	0.495709	0.177208	
0.367936	0.428829	0.60332	0.196807	
0.438378	0.33899	0.494797	0.262211	
0.437443	0.485172	0.472688	0.228593	
0.349896	0.460533	0.491597	0.257684	
0.360914	0.490068	0.455298	0.248621	
0.420014	0.401824	0.4387	0.180568	
0.335927	0.498458	0.427375	0.201217	
0.368781	0.423876	0.549466	0.211433	
0.339039	0.335945	0.505151	0.157778	
0.369495	0.439275	0.575441	0.166723	
0.318469	0.437733	0.463881	0.125072	
0.309096	0.3828	0.517046	0.147565	
0.39964	0.431593	0.563713	0.202623	
0.25818	0.426562	0.593231	0.144814	
0.319361	0.348876	0.549237	0.162321	
0.375096	0.37059	0.539447	0.187385	
0.276694	0.42992	0.472939	0.254138	
0.374647	0.396955	0.484071	0.226901	
0.268456	0.341129	0.492232	0.194662	
0.356883	0.349482	0.503139	0.127478	
0.485433	0.451808	0.599855	0.19358	
0.471611	0.459459	0.563433	0.238688	
0.396273	0.446903	0.553219	0.21891	
0.415157	0.382888	0.450517	0.167756	
0.353626	0.34509	0.461799	0.196896	
0.300066	0.495351	0.500976	0.277751	
0.384949	0.39734	0.545849	0.146039	
0.392301	0.406526	0.422749	0.205828	
0.336996	0.379631	0.408535	0.198507	
0.377623	0.370649	0.394948	0.284903	
0.231206	0.361777	0.440309	0.0871431	
0.319347	0.416845	0.433985	0.257779	
0.421233	0.365889	0.430604	0.209933	
0.347497	0.413163	0.502425	0.216425	
0.321377	0.338874	0.464995	0.206934	
0.324804	0.348265	0.426241	0.197708	
0.368481	0.460244	0.483476	0.22642	
0.334721	0.466033	0.565937	0.202132	
0.299612	0.498662	0.53216	0.245148	
0.283363	0.434585	0.495274	0.143453	
0.285343	0.332966	0.508494	0.207814	
0.278571	0.394345	0.559559	0.273163	
0.28532	0.318132	0.446133	0.212918	
0.345144	0.414462	0.445754	0.123039	
0.380742	0.399966	0.436533	0.220464	
0.337433	0.431547	0.57873	0.280711	
0.360727	0.352932	0.458662	0.314713	
0.431258	0.400676	0.503909	0.200248	
0.371779	0.404964	0.495167	0.233221	
0.322491	0.405301	0.498832	0.333821	
0.382911	0.455167	0.474337	0.0866942	
0.36402	0.432362	0.507011	0.0709913	
0.331015	0.393763	0.471442	0.141921	
0.276094	0.382338	0.527944	0.154584	
0.409165	0.423869	0.52945	0.285143	
0.20009	0.408326	0.55009	0.231154	
0.419457	0.491782	0.611504	0.266845	
0.400574	0.413261	0.584396	0.237703	
0.315133	0.485126	0.49847	0.261656	
0.380648	0.334813	0.448156	0.244802	
0.321055	0.505345	0.467684	0.301284	
0.328565	0.472971	0.618126	0.319603	
0.327279	0.431752	0.620568	0.279276	
0.386643	0.446097	0.561652	0.227371	
0.367436	0.431131	0.551084	0.286479	
0.40745	0.443984	0.519579	0.304279	
0.347533	0.352252	0.497494	0.237045	
0.4792	0.420684	0.473746	0.121864	
0.404465	0.475041	0.553901	0.24636	
0.366081	0.497844	0.514421	0.35373	
0.376903	0.480416	0.498262	0.233774	
0.347669	0.492084	0.592481	0.25407	
0.397966	0.49756	0.529061	0.256949	
0.41138	0.393119	0.600521	0.221303	
0.369794	0.456822	0.591057	0.244006	
0.431918	0.337749	0.591713	0.326784	
0.281108	0.549088	0.581183	0.275571	
0.355377	0.447989	0.508408	0.199444	
0.30039	0.355194	0.532999	0.236078	
0.307311	0.446377	0.507588	0.286439	
0.423919	0.389604	0.580445	0.28742	
0.331734	0.38607	0.4688	0.31375	
0.305993	0.462951	0.437765	0.175807	
0.356773	0.443286	0.444633	0.283183	
0.234915	0.385445	0.484107	0.133024	
0.335389	0.455972	0.433752	0.267423	
0.380307	0.463832	0.513916	0.291688	
0.379267	0.430895	0.534362	0.26605	
0.239864	0.481898	0.49138	0.258862	
0.27243	0.400969	0.486281	0.312075	
0.307916	0.398136	0.568664	0.241082	
0.154114	0.489671	0.523661	0.319429	
0.314158	0.486545	0.475675	0.215498	
0.2433	0.533919	0.410454	0.164897	
0.226432	0.434998	0.433033	0.217145	
0.224949	0.43876	0.448032	0.227463	
0.242959	0.438579	0.420979	0.148692	
0.255482	0.451852	0.447138	0.188968	
0.244631	0.470763	0.444513	0.239099	
0.167745	0.323757	0.412302	0.215287	
0.254108	0.445169	0.495499	0.180755	
0.209345	0.522012	0.455016	0.25413	
0.282731	0.435383	0.47374	0.165341	
0.173568	0.408849	0.395003	0.245236	
0.247006	0.414233	0.368411	0.292477	
0.314899	0.40434	0.384238	0.138785	
0.248147	0.451574	0.409224	0.248698	
0.270491	0.428445	0.38897	0.223321	
0.197414	0.421441	0.496172	0.240622	
0.320765	0.399701	0.360707	0.164117	
0.230136	0.399004	0.362143	0.145083	
0.130569	0.442147	0.442634	0.141836	
0.197115	0.445986	0.448114	0.216852	
0.246627	0.456747	0.347463	0.296642	
0.291321	0.383158	0.393923	0.225773	
0.185904	0.393705	0.349418	0.227154	
0.193989	0.416693	0.404228	0.265592	
0.295734	0.470764	0.566032	0.171792	
0.225346	0.416697	0.467395	0.207539	
0.293339	0.417352	0.479934	0.222625	
0.2164	0.354958	0.352787	0.302567	
0.252833	0.409442	0.431058	0.282552	
0.0749724	0.379346	0.490124	0.227253	
0.230797	0.413228	0.525009	0.216849	
0.259762	0.456047	0.536733	0.18217	
0.331314	0.451865	0.445206	0.158324	
0.166292	0.421562	0.425449	0.184278	
0.20767	0.378108	0.416671	0.241203	
0.199455	0.412515	0.469282	0.248651	
0.18565	0.402444	0.475989	0.184094	
0.273404	0.281775	0.461115	0.238938	
0.235164	0.405191	0.443868	0.229782	
0.221268	0.371725	0.441364	0.172327	
0.298742	0.435168	0.435148	0.12992	
0.145044	0.435417	0.458406	0.184473	
0.201789	0.386611	0.381585	0.072781	
0.238615	0.397978	0.444999	0.167654	
0.085501	0.375915	0.460613	0.294153	
0.196241	0.400161	0.341627	0.278544	
0.278824	0.317594	0.40292	0.328438	
0.187735	0.386548	0.388841	0.143957	
0.242284	0.374858	0.411308	0.229312	
0.282268	0.403403	0.361169	0.139091	
0.306073	0.304174	0.347688	0.153851	
0.302659	0.355699	0.387136	0.258881	
0.313645	0.375822	0.35632	0.229184	
0.221561	0.410443	0.434165	0.342756	
0.256918	0.377618	0.396344	0.233322	
0.212967	0.379231	0.301701	0.164416	
0.240426	0.297895	0.350815	0.207037	
0.281798	0.366569	0.366181	0.249596	
0.240319	0.348774	0.347145	0.244893	
0.268593	0.273386	0.364919	0.193123	
0.310462	0.516903	0.474364	0.15877	
0.242657	0.399068	0.413225	0.271401	
0.221526	0.385337	0.398829	0.23919	
0.18264	0.51046	0.421891	0.287755	
0.345229	0.362071	0.325763	0.222922	
0.188252	0.326871	0.430488	0.131628	
0.20292	0.266452	0.334553	0.179057	
0.308604	0.352693	0.392673	0.248359	
0.207552	0.297848	0.493776	0.14674	
0.347311	0.3278	0.384954	0.204474	
0.259999	0.343636	0.514088	0.255173	
0.238181	0.265413	0.365168	0.138108	
0.31076	0.32453	0.293444	0.28346	
0.291877	0.37073	0.42636	0.257432	
0.188601	0.376765	0.415233	0.227531	
0.251383	0.377725	0.426244	0.289928	
0.208711	0.380264	0.439965	0.204358	
0.284971	0.275563	0.379646	0.104286	
0.320291	0.335408	0.337749	0.236415	
0.247588	0.32246	0.426518	0.272381	
0.351097	0.32068	0.367127	0.302658	
0.301015	0.429068	0.356743	0.240713	
0.277035	0.392564	0.386883	0.278036	
0.307373	0.38539	0.356337	0.135616	
0.30243	0.350608	0.412254	0.193475	
0.338107	0.309179	0.390949	0.221201	
0.26323	0.383113	0.28383	0.198332	
0.205274	0.406599	0.389002	0.247422	
0.21044	0.329077	0.358388	0.233648	
0.275952	0.33397	0.43983	0.273199	
0.28338	0.315547	0.327852	0.197967	
0.26043	0.393508	0.339855	0.24246	
0.203143	0.286744	0.324961	0.175536	
0.221313	0.326104	0.286299	0.166499	
0.286323	0.331152	0.355417	0.221249	
0.283015	0.338343	0.47189	0.323665	
0.304702	0.329647	0.270737	0.3307	
0.279259	0.336521	0.328512	0.217511	
0.295327	0.399963	0.423537	0.203339	
0.30142	0.450192	0.485805	0.154703	
0.183843	0.283957	0.408834	0.220712	
0.142016	0.356664	0.338406	0.25864	
0.239338	0.31362	0.382758	0.221465	
0.202235	0.341068	0.378303	0.212852	
0.214836	0.352902	0.388345	0.253629	
0.22929	0.317575	0.402183	0.203873	
0.333172	0.333511	0.345971	0.312439	
0.232058	0.335451	0.450074	0.230365	
0.148224	0.429253	0.354679	0.205003	
0.167173	0.320875	0.282664	0.21407	
0.206182	0.349394	0.409859	0.187821	
0.234904	0.351069	0.423307	0.137441	
0.257848	0.344987	0.317348	0.14213	
0.259016	0.396667	0.424928	0.1959	
0.240016	0.354928	0.458081	0.219041	
0.177272	0.465645	0.365679	0.187229	
0.15827	0.413859	0.41962	0.178795	
0.23052	0.477545	0.370323	0.248027	
0.185757	0.430255	0.453613	0.15009	
0.191962	0.509354	0.287502	0.114999	
0.282202	0.466921	0.413634	0.185658	
0.156799	0.35207	0.349072	0.0963568	
0.123277	0.371764	0.391223	0.236353	
0.225319	0.368234	0.407431	0.290229	
0.195519	0.412075	0.46952	0.253183	
0.1914	0.418969	0.475365	0.197861	
0.25392	0.314922	0.418997	0.233856	
0.191704	0.437922	0.331981	0.088962	
0.173125	0.42686	0.434922	0.136789	
0.135239	0.39404	0.42352	0.134753	
0.267803	0.403943	0.437503	0.168496	
0.208456	0.383407	0.423009	0.223409	
0.21008	0.424755	0.523251	0.172579	
0.210949	0.42531	0.472943	0.13864	
0.264675	0.428507	0.423024	0.192603	
0.180937	0.326022	0.431119	0.170284	
0.0817355	0.386423	0.51856	0.144355	
0.115497	0.344564	0.489066	0.201002	
0.159342	0.504846	0.484343	0.229587	
0.154663	0.379879	0.397289	0.23416	
0.187023	0.331325	0.324505	0.09655	
0.131156	0.441113	0.462638	0.0478499	
0.222363	0.284902	0.381473	0.172052	
0.248499	0.364196	0.385547	0.150354	
0.312832	0.381298	0.401553	0.110567	
0.226967	0.377692	0.273776	0.0984476	
0.196541	0.403966	0.367507	0.201642	
0.189657	0.410196	0.331126	0.160383	
0.19488	0.351998	0.329035	0.13707	
0.195953	0.332694	0.38837	0.130987	
0.217779	0.425924	0.387011	0.0624415	
0.169059	0.323935	0.416596	0.1322	
0.210443	0.408269	0.420749	0.176423	
0.066312	0.320623	0.332257	0.152507	
0.0988828	0.33439	0.352891	0.157903	
0.155211	0.229646	0.475486	0.228429	
0.204	0.379324	0.348608	0.100768	
0.289987	0.476873	0.428046	0.223725	
0.110127	0.381661	0.334493	0.121715	
0.128955	0.357579	0.464903	0.21847	
0.119627	0.405022	0.379772	0.040219	
0.159138	0.35315	0.339621	0.110608	
0.233475	0.392106	0.291353	0.159184	
0.253359	0.428123	0.353884	0.0987485	
0.210285	0.435618	0.34427	0.0519494	
0.21821	0.356951	0.454243	0.10545	
0.133014	0.352855	0.290694	0.152998	
0.235822	0.266982	0.379817	0.144364	
0.122967	0.331435	0.285096	0.162344	
0.246005	0.326555	0.418835	0.160033	
0.145901	0.335929	0.209416	0.131079	
0.15967	0.319651	0.429458	0.142206	
0.140986	0.315225	0.304518	0.129429	
0.317259	0.213319	0.411592	0.173347	
0.176768	0.296469	0.373374	0.195576	
0.165796	0.355888	0.324979	0.127002	
0.248971	0.202456	0.379298	0.198974	
0.19321	0.27991	0.320956	0.169892	
0.176578	0.326833	0.432879	0.196525	
0.156654	0.290054	0.341106	0.167523	
0.245873	0.319307	0.356952	0.206126	
0.231643	0.180745	0.287769	0.255288	
0.142445	0.276249	0.443302	0.123724	
0.167165	0.211558	0.380903	0.0925385	
0.228517	0.331638	0.328158	0.110107	
0.185706	0.26927	0.357344	0.0830405	
0.197392	0.230851	0.303337	0.239847	
0.168459	0.375299	0.407258	0.221551	
0.20361	0.101158	0.289305	0.0755066	
0.224718	0.272338	0.304216	0.101143	
0.175725	0.30917	0.232188	0.142894	
0.301629	0.242455	0.338933	0.180972	
0.162044	0.222117	0.301065	0.140898	
0.209361	0.237289	0.255285	0.120282	
0.252691	0.348115	0.287149	0.175434	
0.231782	0.402538	0.444282	0.10608	
0.271265	0.244564	0.435853	0.10024	
0.157942	0.294335	0.424863	0.0973302	
0.149405	0.305512	0.353554	0.187225	
0.124116	0.202672	0.414957	0.101967	
0.285616	0.330348	0.355712	0.116398	
0.182164	0.31808	0.419339	0.191541	
0.218999	0.351849	0.255765	0.102733	
0.235451	0.272303	0.276772	0.136586	
0.284163	0.178241	0.259919	0.0626439	
0.240863	0.19029	0.202297	0.0840024	
0.26692	0.286281	0.347112	0.0608919	
0.126419	0.297762	0.319502	0.132461	
0.172117	0.156944	0.189081	0.0725171	
0.251137	0.189574	0.30174	0.123539	
0.208007	0.16231	0.272669	0.201803	
0.145275	0.14037	0.279313	0.132268	
0.13791	0.170135	0.257308	0.0936016	
0.263045	0.157323	0.183689	0.148766	
0.182146	0.182442	0.244903	0.0814257	
0.145973	0.145513	0.272991	0.117726	
0.258368	0.225103	0.240989	0.168547	
0.163134	0.10718	0.210411	0.0596811	
0.0811421	0.218654	0.20569	0.0960926	
0.148763	0.110916	0.260904	0.040603	
0.113745	0.12189	0.232634	0.0630861	
0.102122	0.154549	0.236193	0.100434	
0.218441	0.110626	0.270564	0.161354	
0.144197	0.153961	0.161056	0.0698708	
0.14419	0.169489	0.174869	0.0594634	
0.225405	0.118367	0.199594	0.138839	
0.170613	0.165144	0.222061	0.130401	
0.0787778	-0.0284305	0.160412	0.136036	
0.194474	0.161341	0.21574	0.0308265	
0.140989	0.235281	0.125201	0.115037	
0.149624	0.111724	0.158694	0.0488009	
0.157347	0.242043	0.18042	-0.01021	
0.14488	0.19829	0.184153	0.111426	
0.213404	0.211207	0.112448	0.0481741	
0.135568	0.206274	0.177656	0.0132638	
0.069873	0.229507	0.230136	-0.00291416	
3.87443e-005	0.176912	0.238245	0.00481508	
0.0139531	0.180904	0.0915601	0.0365401	
0.108641	0.0589262	0.153447	0.0347088	
0.159306	0.123397	0.147251	0.115143	
0.131359	0.174283	0.16317	0.0283616	
0.128171	0.299729	0.126396	0.027669	
0.151528	0.178901	0.220572	0.0895778	
0.100507	0.165851	0.0951242	0.120087	
0.158616	0.131906	0.0823277	0.00479187	
0.132479	0.148096	0.151238	0.133029	
0.0804024	0.135069	0.142265	0.191084	
0.0355487	0.0531351	0.175908	0.162787	
0.0558442	0.15958	0.117411	0.14115	
0.156231	0.203724	-0.00452679	0.0894635	
0.0821372	0.147391	0.126038	0.0267672	
0.145398	0.168165	0.022986	0.0746823	
