30000	3	3	
0	0	0	0	0	0	0	0	0	
-4.21486	-0.0255923	0.0945685	-2.48017	0.100547	0.0342396	5.98405	0.0819651	-0.141396	
23.4777	-0.0284269	-0.484577	2.70049	0.0114851	-0.0536979	-15.0477	0.143987	0.300379	
14.3918	0.158569	-0.326588	-4.9838	0.0254327	0.108691	1.96511	0.150197	-0.0588116	
12.673	-0.0643683	-0.246883	8.54182	0.0444222	-0.177991	-4.85073	0.107866	0.0953523	
15.0788	0.188191	-0.341616	-0.70989	-0.0848707	0.0416181	-2.63356	0.10295	0.0501161	
3.48637	-0.0105036	-0.0594776	0.659152	0.0570086	-0.0142092	-3.51653	0.166403	0.0582044	
5.33661	0.0402844	-0.105606	9.25989	0.111131	-0.203432	-6.21128	-0.0324679	0.15039	
6.24473	0.10411	-0.136702	11.4354	0.198643	-0.265871	-10.6717	0.102449	0.221445	
3.84717	0.114427	-0.0852201	5.83434	0.117105	-0.130969	-0.190434	0.221978	-0.0210744	
21.6539	0.00581426	-0.444849	6.43328	0.145057	-0.147584	-5.25006	0.259575	0.0809433	
12.8753	0.214301	-0.295229	2.23117	0.11521	-0.0541619	-7.8304	0.311811	0.126235	
13.9571	0.223225	-0.319891	3.8987	0.181504	-0.102228	-5.98975	0.150975	0.115976	
11.45	0.104757	-0.24519	-1.53532	0.0638035	0.0357144	-10.877	0.283273	0.195618	
16.825	0.153393	-0.367488	5.85523	0.044408	-0.118861	-6.90845	0.210211	0.123209	
14.4876	0.0994639	-0.308187	12.5056	0.148283	-0.27745	-0.888323	0.220209	-0.0035183	
13.0887	0.110191	-0.280813	6.36974	0.157523	-0.148589	-11.1624	0.207077	0.215816	
1.38923	0.0180746	-0.0148632	-4.68189	0.187342	0.0815516	-5.14074	0.162575	0.095811	
14.3696	0.0388023	-0.295057	13.0727	0.224813	-0.300927	1.02285	0.253272	-0.0513089	
10.838	0.2023	-0.248457	13.3984	0.113283	-0.28959	-18.0351	0.141944	0.37378	
16.6137	0.137989	-0.35929	11.438	0.223066	-0.266798	-5.02838	0.0625481	0.112486	
2.46844	0.046262	-0.0446389	12.1088	0.114652	-0.262135	-1.763	0.165791	0.024514	
20.9452	0.210698	-0.464909	7.60759	0.297969	-0.199235	-14.4533	0.141899	0.297168	
19.2476	0.154971	-0.418331	3.42006	0.136053	-0.0826501	-2.1817	0.205839	0.0275922	
12.4056	0.223011	-0.284814	3.73682	0.121969	-0.0831709	-15.0932	0.175702	0.305914	
6.95893	0.19551	-0.165059	-1.3168	0.0499039	0.034248	-4.49029	0.213973	0.0754763	
19.2826	0.0860985	-0.405893	-4.48136	0.124713	0.0884036	1.6685	0.193093	-0.0507857	
20.3787	0.140777	-0.439861	-1.94567	0.171608	0.0265764	-4.65269	0.224986	0.0772721	
16.5865	0.115909	-0.355378	0.624843	0.0175058	-0.00086298	-11.1716	0.243942	0.212331	
15.8681	0.0625406	-0.330857	0.462939	0.0826683	-0.00736059	-2.51352	0.249494	0.0260069	
3.14016	0.108509	-0.0674845	5.89168	0.0761602	-0.12309	-2.67994	0.151161	0.0479687	
2.80473	-0.0355601	-0.0358181	-2.85017	-0.00516783	0.076839	2.33372	0.209516	-0.0695707	
14.3843	0.173792	-0.317967	0.0518711	0.082609	-0.000258882	-1.37027	0.247925	0.00215543	
11.6448	0.0589651	-0.241939	6.19834	0.191441	-0.149064	1.58809	0.330699	-0.074556	
7.07469	0.160299	-0.160948	11.9442	0.0642119	-0.247046	-7.09699	0.252794	0.123914	
21.6289	0.15713	-0.470024	2.85941	0.0647187	-0.0579823	4.38034	0.230487	-0.117426	
17.6198	0.058322	-0.36799	12.508	-0.0142217	-0.246046	-13.7586	0.154857	0.281598	
25.1281	0.0480078	-0.52552	1.81781	0.030891	-0.0292234	-10.0288	0.262877	0.18347	
19.5065	0.0870451	-0.41346	5.01446	0.13493	-0.113926	-3.23723	0.207769	0.0492305	
23.5203	0.0635231	-0.493076	0.062877	0.0495794	0.00512779	-6.70394	0.245835	0.117096	
20.6825	0.0129764	-0.423938	-7.39563	-0.0122359	0.175056	2.86946	0.297291	-0.0964763	
20.3411	0.0822769	-0.428478	8.50959	0.123954	-0.189974	4.77059	0.1967	-0.11776	
19.9268	0.025	-0.410739	1.33923	-0.00601361	-0.012499	2.92221	0.269838	-0.0942686	
12.2678	0.0278265	-0.247773	4.4119	-0.0586747	-0.0688532	-5.8581	0.147947	0.115024	
21.1032	0.0477342	-0.441259	9.78139	0.0862879	-0.207734	4.22446	0.293568	-0.122653	
25.2411	0.0746781	-0.531946	2.79428	0.100261	-0.0618073	3.66401	0.344524	-0.121309	
12.4598	0.0443267	-0.254538	-9.32233	0.112408	0.191752	-8.04005	0.240253	0.14488	
7.14128	0.0759688	-0.149093	9.28445	0.151473	-0.211286	-3.8933	0.243324	0.0569319	
12.982	0.103702	-0.277852	0.967816	0.064134	-0.0177038	1.96128	0.243062	-0.0676087	
11.2924	-0.012329	-0.22235	1.0975	0.160898	-0.0376589	-15.676	0.323104	0.29255	
18.926	0.145057	-0.413066	-8.45433	0.0918151	0.179808	1.06082	0.284258	-0.0558522	
16.7281	-0.0619253	-0.328192	13.5499	0.185067	-0.306278	6.15752	0.347162	-0.172844	
18.9346	0.0459674	-0.395044	5.2172	0.0487715	-0.103409	-8.14763	0.264973	0.143957	
13.4974	0.00478799	-0.27128	3.16921	0.00592017	-0.0528	-4.86475	0.307393	0.0647194	
15.4102	0.0645168	-0.323211	7.29312	0.198461	-0.175139	-12.2839	0.342846	0.21729	
14.8937	-0.00625202	-0.300484	0.499431	0.0788833	-0.00948983	-9.91317	0.306212	0.172576	
25.1384	0.0351464	-0.52352	12.6335	0.183692	-0.285791	-16.1537	0.200876	0.324507	
19.1288	0.0907375	-0.407749	12.7129	0.249712	-0.299951	-14.1826	0.203092	0.282469	
22.3045	-0.0218057	-0.452492	2.08474	0.0389246	-0.035738	-13.5556	0.397322	0.233799	
13.6921	0.0426327	-0.283235	9.9217	-0.047475	-0.188141	-5.929	0.233446	0.0996166	
25.996	0.0170418	-0.537837	3.1254	0.114378	-0.0727107	-13.4965	0.322292	0.245206	
12.0429	0.0369255	-0.246336	9.30483	0.0777936	-0.197076	-11.1107	0.232357	0.210635	
20.8954	0.062263	-0.439864	-4.14904	0.0910368	0.0864537	1.15867	0.230721	-0.0490071	
26.4223	0.149699	-0.572545	5.66315	0.134516	-0.129533	-15.5413	0.185608	0.313384	
17.3065	0.0703564	-0.363873	-4.9541	0.170835	0.0882016	-2.97885	0.220897	0.039795	
17.8833	-0.00809414	-0.362045	0.678007	0.115774	-0.0218893	-7.42876	0.268491	0.125691	
23.3124	0.0130114	-0.482885	9.28418	0.155729	-0.211783	-7.38462	0.322716	0.113867	
22.2275	-0.078211	-0.442197	4.51369	0.0318559	-0.0862034	1.58757	0.27665	-0.0655718	
31.1446	-0.0382874	-0.638246	10.0115	0.196824	-0.231516	-15.9712	0.280161	0.304911	
26.5905	0.0630193	-0.561065	-4.68424	0.044938	0.104503	-20.7977	0.317866	0.401715	
22.4646	-0.0904981	-0.447366	5.22525	0.0645932	-0.110563	-8.46255	0.236826	0.153566	
29.3021	0.0226888	-0.61248	11.4826	0.021261	-0.232502	-10.1663	0.28778	0.181533	
20.0506	-0.0526997	-0.403523	5.89783	0.107952	-0.130779	-3.27428	0.350378	0.0235134	
28.8933	-0.0340174	-0.594674	14.1635	0.267499	-0.333383	-15.1275	0.275605	0.287874	
23.6963	0.056567	-0.498155	6.85726	0.206131	-0.167514	-27.4869	0.294368	0.547597	
39.3408	0.0773403	-0.834434	3.4715	0.188196	-0.0934554	-18.1193	0.429412	0.32426	
33.7657	0.0861396	-0.717986	6.82331	0.0999534	-0.149641	-21.7619	0.317	0.424701	
19.3537	0.0213728	-0.401794	5.64591	0.147328	-0.13149	-25.7064	0.266454	0.514974	
23.9493	-0.0145152	-0.491808	-7.22041	0.127171	0.141872	-11.9676	0.316668	0.214762	
32.4928	-0.0254224	-0.673798	-4.85519	0.268638	0.0696267	-18.8111	0.342562	0.355089	
24.0259	-0.0558528	-0.488564	7.88806	0.196171	-0.188641	-23.0442	0.435417	0.428271	
